date,adj_close,close,high,low,open,volume,symbol,return_1,return_5,log_return_1,sma_ratio_20,sma_ratio_50,ema_ratio_20,rsi_14,macd,macd_signal,roc_5,roc_10,bb_width,bb_pct_b,atr_ratio,stoch_k,stoch_d,obv_change,vwap_ratio,future_return,target_direction
2015-03-31,0.504113495,0.5232499837875366,0.5357499718666077,0.5227500200271606,0.5352500081062317,357276000,NVDA,-0.025151438,-0.065625033,-0.025473141,-0.066416904,-0.031735782,-0.050310446,0.37694844170262065,-0.003695136,0.003448627,-6.562503293,-9.978499259,0.15293822694289802,0.034832253,0.027132388646872434,0.14920610412002366,0.2539682179261473,-0.256493534,-1,0.00382233,1
2015-04-01,0.5060405731201172,0.5252500176429749,0.5270000100135803,0.5162500143051147,0.5252500176429749,330768000,NVDA,0.00382233,-0.001425865,0.003815043,-0.059871095,-0.02892425,-0.042423269,0.3875486048478169,-0.005148883,0.001729125,-0.142586542,-8.132919769,0.1637287318950022,0.11104004019581847,0.026560314694055207,0.1746033548137081,0.21481484845411444,0.31938264738598443,-1,0.00237976,1
2015-04-02,0.5072447657585144,0.5264999866485596,0.5297499895095825,0.5220000147819519,0.528249979,192204000,NVDA,0.00237976,0.004291876,0.002376933,-0.053823364,-0.027296685,-0.036460582,0.39448225647374785,-0.006129468,0.000157406,0.42918757471898833,-9.302328924,0.17036561589412916,0.1660998064037799,0.025656011,0.1904759742235503,0.17142847771909409,0.14066287280008427,-1,0.028964914656108842,1
2015-04-06,0.5219369530677795,0.5417500138282776,0.5435000061988831,0.518750012,0.5242499709129333,515864000,NVDA,0.028964914656108842,0.013564099024223397,0.02855336,-0.02448903,-6.46E-05,-0.0077436,0.47288823123624324,-0.005611356,-0.000996346,1.3564099024223462,-7.669358213,0.16676650288892828,0.3494673842656197,0.026416052413981345,0.38412707783646155,0.2497354689579067,0.33097483671452954,-1,0.008767906,1
2015-04-07,0.5265132188796997,0.546500027,0.5525000095367432,0.5387499928474426,0.5417500138282776,413964000,NVDA,0.008767906,0.018164897,0.008729691,-0.014271814,0.007633356,0.000865245,0.4948298595062342,-0.004762561,-0.001749589,1.8164896591080837,-3.742835894,0.1649989169287139,0.41225125803017043,0.026113143986426317,0.4444446967391913,0.3396825829330678,0.19955034601375576,-1,0.00731921,1
2015-04-08,0.5303667783737183,0.5504999756813049,0.5525000095367432,0.5417500138282776,0.546999991,366432000,NVDA,0.00731921,0.052078342547704715,0.007292555,-0.004858249,0.013700100069093057,0.007404937,0.5132060533050962,-0.003724193,-0.00214451,5.2078342547704795,-1.696433333,0.1600369466161896,0.46949474979574907,0.025466568711190605,0.4952376843580789,0.4412698196445773,0.14725322771462368,-1,0.023160817669654277,1
2015-04-09,0.5426506996154785,0.5632500052452087,0.5649999976158142,0.5460000038146973,0.5462499856948853,379432000,NVDA,0.023160817669654277,0.072346476,0.022896676637668652,0.018995944,0.034416275,0.027728728944007353,0.5672444009240607,-0.00185112,-0.002085832,7.234647563222625,7.081745387099289,0.1542226028087895,0.6208760867360421,0.025521714901723426,0.6571427922670651,0.5322750577881118,0.13290646191783884,-1,0.010208611492748876,1
2015-04-10,0.5481904149055481,0.5690000057220459,0.5692499876022339,0.5617499947547913,0.5637500286102295,258728000,NVDA,0.010208611492748876,0.080721786,0.010156855557897674,0.029189007414058166,0.041676213,0.034454956,0.5893822771092142,9.617317094789968e-05,-0.001649431,8.072178566,8.536010928371528,0.15324067926290164,0.6850760063426604,0.024400749381388833,0.881226404,0.67786896,0.079994756,-1,-0.009226673,0
2015-04-13,0.543132484,0.5637500286102295,0.5709999799728394,0.5612499713897705,0.5677499771118164,236724000,NVDA,-0.009226673,0.040609163,-0.009269503,0.020038953780190605,0.029454784,0.022484617954352748,0.561156156,0.001201932,-0.001079158,4.06091633,5.472408904142126,0.1538396155156283,0.6276997657529064,0.024104193,0.8781520349734133,0.8055070769577372,-0.067770194,-1,-0.008425744,0
2015-04-14,0.5385560393333435,0.5590000152587891,0.5637500286102295,0.5534999966621399,0.5615000128746033,220276000,NVDA,-0.008425744,0.022872804130639857,-0.008461441,0.012841734488273637,0.017844164400797613,0.012531973426340048,0.5361381359328857,0.001675652,-0.000528196,2.2872804130639848,4.145318284350181,0.15130299436361738,0.583798178,0.023882397,0.7983198496559959,0.8525660960873808,-0.067645769,-1,0.012075111660075688,1
2015-04-15,0.545059323,0.565750003,0.5699999928474426,0.5577499866485596,0.5605000257492065,243560000,NVDA,0.012075111660075688,0.02770214,0.012002789119010999,0.026513351,0.027319532,0.022347771459650945,0.565765075,0.002566165,9.067606891498893e-05,2.770213961,8.122316367,0.14337817155532231,0.6801428282556747,0.023458543,0.9117650594443844,0.8627456480245979,0.080222922,-1,-0.006186451,0
2015-04-16,0.5416873097419739,0.562250018,0.5672500133514404,0.5582500100135803,0.5625,155284000,NVDA,-0.006186451,-0.001775388,-0.006205667,0.021042862765626724,0.018762658055745396,0.014474971665348502,0.5462817676273208,0.002955415,0.000663624,-0.177538769,7.0442644900560385,0.14141841813882816,0.645731983,0.023061897,0.8401832449333299,0.8500893846779034,-0.047348457,-1,-0.012894639,0
2015-04-17,0.5347023606300354,0.5550000071525574,0.5605000257492065,0.5502499938011169,0.5504999756813049,293636000,NVDA,-0.012894639,-0.024604567,-0.012978496,0.010215930386093142,0.003770934,0.001260784,0.5073094118418046,0.002648355,0.00106057,-2.460456666,5.413109444772248,0.1343641252798911,0.5752628020119337,0.023238764,0.7077628702566648,0.8199037248781265,-0.093984091,-1,-0.004954918,0
2015-04-20,0.5320532321929932,0.5522500276565552,0.5609999895095825,0.5512499809265137,0.5575000047683716,231624000,NVDA,-0.004954918,-0.020399114,-0.004967234,0.00837655,-0.002645718,-0.003349144,0.4929441628971909,0.002158228,0.001280102,-2.039911374,1.9381658625311735,0.11932219092163328,0.5696179464839972,0.022947382,0.6575349027599962,0.7351603393166636,-0.081826275,-1,-0.00135809,0
2015-04-21,0.5313302278518677,0.5515000224113464,0.5590000152587891,0.5487499833106995,0.5590000152587891,230456000,NVDA,-0.00135809,-0.013416803,-0.001359013,0.008503273,-0.005490951,-0.004256717,0.4888782276167184,0.001689801,0.001362041,-1.341680258,0.914912165,0.11473259191210981,0.5734889396112648,0.022664813,0.6438361682299968,0.6697113137488859,-0.088669117,-1,0.011332664,1
2015-04-22,0.5373517274856567,0.5577499866485596,0.5584999918937683,0.5462499856948853,0.5547500252723694,207420000,NVDA,0.011332664,-0.01414055,0.011268930043973469,0.020142169728962767,0.004032304,0.006354148,0.5241049197028622,0.001802115,0.001450056,-1.414055002,1.3169866099052856,0.11279644940972251,0.6750451658887584,0.022378868716584562,0.7464114559626926,0.6825941756508952,0.087570717,-1,-0.004034094,0
2015-04-23,0.5351840257644653,0.5554999709129333,0.5607500076293945,0.5412499904632568,0.5475000143051147,259380000,NVDA,-0.004034094,-0.012005419,-0.004042253,0.013293141742874992,-0.001159823,0.002075451,0.5104651729822686,0.001690086,0.001498062,-1.200541928,-1.375949269,0.1083675687317677,0.6210579185495442,0.023371944,0.7033489275150039,0.6978655172358978,-0.100690212,-1,-0.008550772,0
2015-04-24,0.5306077599525452,0.5507500171661377,0.5554999709129333,0.5444999933242798,0.5552499890327454,240960000,NVDA,-0.008550772,-0.00765764,-0.00858754,0.00220642,-0.010785683,-0.005878315,0.48194984178366085,0.001204139,0.001439278,-0.765763952,-3.207379327,0.10135697533987861,0.521720876,0.023316315886168913,0.37209392586842616,0.6072847697820409,-0.104012708,-1,0.007716731,1
2015-04-27,0.5347023606300354,0.5550000071525574,0.5647500157356262,0.5477499961853027,0.5525000095367432,248456000,NVDA,0.007716731,0.004979591,0.00768711,0.008059939,-0.003062651,0.001622011,0.5084103535732045,0.00114872,0.001381166,0.4979591413823182,-1.552110158,0.097582927,0.5819353966377803,0.023672974909790628,0.46218559790992986,0.5125428170977867,0.1196986047945734,-1,0.004954918,1
2015-04-28,0.5373517274856567,0.5577499866485596,0.5597500205039978,0.5487499833106995,0.5540000200271606,234484000,NVDA,0.004954918,0.011332664,0.004942683,0.011126436171531529,0.001877092,0.005954092,0.5253056841203352,0.001311581,0.001367249,1.1332663614202871,-0.223618708,0.094828578,0.6160409769561636,0.023282391972923908,0.5546219160846446,0.4629671466210003,0.10089082566596796,-1,-0.007619884,0
2015-04-29,0.5332573652267456,0.5534999966621399,0.559249997,0.5512499809265137,0.5537499785423279,195156000,NVDA,-0.007619884,-0.007619884,-0.007649063,0.000677949,-0.005542737,-0.001548446,0.49688323834657333,0.001085202,0.00131084,-0.761988362,-2.165268429,0.082486067,0.5082133868779138,0.022817759,0.41176505944438435,0.4761908578129863,-0.076273929,-1,0.002710046,1
2015-04-30,0.5347023606300354,0.5550000071525574,0.5577499866485596,0.5494999885559082,0.5507500171661377,218844000,NVDA,0.002710046,-0.000900025,0.002706381,0.000698689,-0.00291937,0.00104706,0.5070216121475908,0.001015131,0.001251698,-0.090002482,-1.289463892,0.067317016,0.5103718394832918,0.022192430108320702,0.46218559790992986,0.4761908578129863,0.092594598,-1,0.024774805,1
2015-05-01,0.5479495525360107,0.5687500238418579,0.5705000162124634,0.5569999814033508,0.559499979,256968000,NVDA,0.024774805,0.032682716504192744,0.024472885550984216,0.021599562,0.021260206429792428,0.023328681001109963,0.5888169152235968,0.002045531,0.001410464,3.2682716504192832,2.477480452630149,0.050454590359981163,0.9190478051255605,0.022055684394735965,0.9401712536730693,0.6047073036757945,0.09951098,-1,-0.006153924,0
2015-05-04,0.5445773601531982,0.5652499794960022,0.5720000267028809,0.5634999871253967,0.5682500004768372,200720000,NVDA,-0.006153924,0.018468418,-0.006172937,0.013174357131220171,0.014729469761225022,0.015384222218752797,0.563200491,0.002550308,0.001638433,1.8468418398825948,2.3539974990334818,0.045880449,0.7834115753740601,0.021681211743326576,0.7804865283969762,0.7276144599933252,-0.070694078,-1,-0.0256523,0
2015-05-05,0.5306077599525452,0.5507500171661377,0.5640000104904175,0.5482500195503235,0.5632500052452087,292928000,NVDA,-0.0256523,-0.012550371,-0.025987058,-0.013191763,-0.011185293,-0.009657029,0.4716543407541412,0.001760033,0.001662753,-1.25503714,-0.135993693,0.044675906296889396,0.20077580723708882,0.022867377324918593,0.30894359371971314,0.6765337919299196,-0.111018299,-1,0.003177471,1
2015-05-06,0.5322937369346619,0.5525000095367432,0.5590000152587891,0.5452499985694885,0.5537499785423279,316484000,NVDA,0.003177471,-0.001806661,0.003172434,-0.010233553,-0.007856328,-0.005893874,0.48258558375465865,0.001260415,0.001582285,-0.180666148,-0.941277855,0.043701172143378174,0.26340768852297164,0.022944373,0.3658538476448924,0.4850946565871939,0.13492506058079123,-1,0.017647074,1
2015-05-07,0.5416873097419739,0.562250018,0.5640000104904175,0.5485000014305115,0.5502499938011169,534564000,NVDA,0.017647074,0.013063083,0.017493172413765495,0.007323155,0.009334917,0.010528063840045343,0.5397234221693445,0.001632391,0.001592306,1.3063082655531875,1.2151300738657709,0.042659394,0.6704177168933017,0.02290516,0.6829269238224462,0.45257478839568394,0.20080447404166324,-1,-0.073810637,0
2015-05-08,0.5017052292823792,0.5207499861717224,0.5460000038146973,0.5122500061988831,0.5252500176429749,1146552000,NVDA,-0.073810637,-0.084395667,-0.076676569,-0.062977993,-0.064013761,-0.058314509,0.3583369231830939,-0.001405322,0.000992781,-8.439566709,-5.447123025,0.075774406,0,0.029822311332941734,0.14225903022528055,0.3970132672308731,-0.358670069,-1,-0.009601527,0
2015-05-11,0.49688786268234253,0.515749991,0.5210000276565552,0.5095000267028809,0.5134999752044678,544144000,NVDA,-0.009601527,-0.087571854,-0.009647919,-0.067949785,-0.071807812,-0.061334713,0.34336440638177096,-0.004168141,-3.94E-05,-8.757185378,-7.072074902,0.10174303659141495,0,0.029553298454022926,0.099999428,0.3083951272810457,-0.265420043,-1,0.00969461,1
2015-05-12,0.5017052292823792,0.5207499861717224,0.5249999761581421,0.5117499828338623,0.5120000243186951,388800000,NVDA,0.00969461,-0.05447123,0.009647919,-0.055650036,-0.061314278,-0.047496265,0.3716390487590523,-0.005886383,-0.001208799,-5.447123025,-6.633796748,0.1145763772287697,0,0.028996292883437573,0.17999935150146484,0.1407526031740519,0.25817075923983057,-1,0.005760962,1
2015-05-13,0.5045953392982483,0.5237500071525574,0.5285000205039978,0.518750012,0.5245000123977661,308524000,NVDA,0.005760962,-0.052036203,0.005744431,-0.046578826,-0.054858783,-0.038160752,0.38864898641908546,-0.006926184,-0.002352276,-5.203620251,-5.374885219,0.12013124950886968,0.093324739,0.028100600655199447,0.22799968719482422,0.16933282216389978,0.16282840224194883,-1,0.016229078485460402,1
2015-05-14,0.5127844214439392,0.5322499871253967,0.5350000262260437,0.5239999890327454,0.5252500176429749,293052000,NVDA,0.016229078485460402,-0.053357101,0.016098794691791866,-0.028452807,-0.038531042,-0.020447189,0.43529290926357334,-0.006983851,-0.003278591,-5.335710098,-4.099102655,0.11921748394334312,0.2543474578379927,0.027186471354448242,0.3639993667602539,0.2573328018188477,0.1330057041606605,-1,0.000469782,1
2015-05-15,0.5130251049995422,0.5325000286102295,0.5370000004768372,0.5292500257492065,0.534500003,215824000,NVDA,0.000469782,0.022563692271769797,0.000469672,-0.025996249,-0.036722094,-0.018117976,0.4366545360411571,-0.006929498,-0.004008773,2.2563692271769717,-6.373625268,0.12112202909167524,0.27964296659223276,0.026272293973643484,0.3680000305175781,0.3199996948242188,0.086455618,-1,-0.00140846,0
2015-05-18,0.512302816,0.5317500233650208,0.5350000262260437,0.5287500023841858,0.53125,324972000,NVDA,-0.00140846,0.031022845770219742,-0.001409453,-0.025541137,-0.036963885,-0.017676517,0.43327979699304836,-0.006867774,-0.004580573,3.102284577021973,-5.926573613,0.12338881460922688,0.2875773001197438,0.025269659531193756,0.3559999465942383,0.36266644795735675,-0.119819481,-1,-0.010813353,0
2015-05-19,0.5091086030006409,0.5260000228881836,0.5317500233650208,0.5249999761581421,0.5299999713897705,253808000,NVDA,-0.010813353,0.010081683832690258,-0.010872242,-0.033820825,-0.046021274,-0.025672801,0.40729048693400055,-0.007199839,-0.005104426,1.0081683832690358,-4.493870814,0.12859783228106894,0.22779702250633768,0.024637817,0.26399993896484375,0.3293333053588868,-0.106320019,-1,0,0
2015-05-20,0.5091086030006409,0.5260000228881836,0.5325000286102295,0.5254999995231628,0.5262500047683716,196824000,NVDA,0,0.004295973,0,-0.030995222,-0.044322678,-0.023284704,0.40729048693400055,-0.007377955,-0.005559132,0.429597271,-4.796377591,0.1299015766586923,0.2537623760346168,0.023828547371468153,0.26399993896484375,0.29466660817464196,0,-1,-0.007129327,0
2015-05-21,0.5054789185523987,0.5222499966621399,0.5285000205039978,0.5217499732971191,0.5262500047683716,239692000,NVDA,-0.007129327,-0.018788146,-0.007154862,-0.034947929,-0.049417558,-0.027446329,0.389613973,-0.007732572,-0.00599382,-1.878814599,-7.114276597,0.13325903087048277,0.22824718392191307,0.023208597730645535,0.20399951934814453,0.24399979909261071,-0.112352114,-1,-0.001436104,0
2015-05-22,0.5047531723976135,0.5214999914169312,0.5254999995231628,0.5202500224113464,0.5235000252723694,212592000,NVDA,-0.001436104,-0.020657346,-0.001437136,-0.033722462,-0.049216513,-0.026167945,0.386005689,-0.007982116,-0.006391479,-2.065734573,0.1440240547527194,0.13634191439643958,0.24403062627068914,0.022300910961138676,0.22018290428912965,0.22939412086737268,-0.112262292,-1,-0.006232029,0
2015-05-26,0.5016075968742371,0.5182499885559082,0.5224999785423279,0.5142499804496765,0.5189999938011169,259732000,NVDA,-0.006232029,-0.025387935,-0.006251529,-0.036463808,-0.053441972,-0.029256537,0.37001420540619256,-0.008345922,-0.006782368,-2.538793459,0.48473052054878113,0.1389960616080631,0.22773520296619898,0.021974919025031986,0.16054980653092116,0.19491074338939848,-0.154499749,-1,0.053545617,1
2015-05-27,0.528466523,0.5460000038146973,0.5485000014305115,0.5199999809265137,0.5217499732971191,432332000,NVDA,0.053545617,0.038022776,0.052161253,0.016239354811883766,-0.001727778,0.020514077478034798,0.543800061,-0.006322168,-0.006690328,3.8022775772322057,4.848779320879024,0.12828211217015204,0.624568048,0.023325554,0.6697245499027733,0.3501524202409414,0.30416270339331253,-1,0.013736250540371753,1
2015-05-28,0.5357256531715393,0.5534999966621399,0.5552499890327454,0.5450000166893005,0.5460000038146973,327656000,NVDA,0.013736250540371753,0.052281316686942914,0.013642763386700583,0.030198673,0.013012671640436624,0.031140926282526404,0.5777063697566036,-0.004066269,-0.006165516,5.2281316686942825,5.680188850272793,0.12654387381507892,0.7316465043947129,0.022688702,0.9617487691467865,0.5973410418601603,0.17675631002807335,-1,-0.000451638,0
2015-05-29,0.535483718,0.5532500147819519,0.5569999814033508,0.5525000095367432,0.5534999966621399,335168000,NVDA,-0.000451638,0.05935858,-0.00045174,0.029901124,0.013241293684562505,0.027672928,0.5761692499250448,-0.002272429,-0.005386899,5.9358579833303295,3.9455196175716627,0.1259569495516903,0.7304994231981191,0.021658579,0.9210532589968592,0.8508421926821397,-0.153650088,-1,0.011296817117440794,1
2015-06-01,0.5415329337120056,0.559499979,0.5649999976158142,0.5532500147819519,0.5567499995231628,372660000,NVDA,0.011296817117440794,0.072866708,0.011233484603167561,0.042433232,0.025476495488558903,0.035408714030848554,0.6045025975852573,-0.00034253,-0.004378025,7.286670801084153,5.070412949911505,0.11899824694451328,0.8420718207557981,0.021386940892919044,0.8967132944625341,0.9265051075353933,0.20185201635355576,-1,-0.019660372,0
2015-06-02,0.5308859944343567,0.5485000014305115,0.5590000152587891,0.5479999780654907,0.5559999942779541,224304000,NVDA,-0.019660372,0.058369538914789354,-0.019856208,0.023535719,0.006726803,0.013599156555714087,0.536521036,0.000295912,-0.003443237,5.836953891478945,3.149972229336917,0.11316160043830792,0.7032007888700427,0.021755164639838575,0.6748770324296137,0.8308811952963356,-0.101089567,-1,-0.010938892,0
2015-06-03,0.5250788331031799,0.5425000190734863,0.5542500019073486,0.5414999723434448,0.550000012,250788000,NVDA,-0.010938892,-0.006410228,-0.010999162,0.013119221822422533,-0.003361904,0.00227177,0.5032749065806612,0.000314113,-0.002691767,-0.641022842,3.136881267552774,0.11213248733095565,0.6154824699897549,0.022103387166636575,0.5566508190791174,0.7094137153237551,-0.125736002,-1,0.017972365,1
2015-06-04,0.5345159769058228,0.5522500276565552,0.5540000200271606,0.5392500162124634,0.5392500162124634,323712000,NVDA,0.017972365,-0.0022583,0.017812771806885203,0.031351445,0.014839018006818527,0.018317675538148226,0.55187057,0.001102571,-0.0019329,-0.225829993,4.990494985957781,0.11004679136471317,0.7762316838896042,0.022069991,0.74876915,0.6600990004431687,0.18563894821111937,-1,0.007695771,1
2015-06-05,0.5386293530464172,0.5565000176429749,0.5590000152587891,0.5447499752044678,0.5504999756813049,313320000,NVDA,0.007695771,0.005874384,0.00766631,0.039846803,0.021503919,0.023604721964878728,0.5715472551744023,0.002046775,-0.001136965,0.587438369,6.558165859212515,0.10570610296729818,0.8625133969437953,0.022166093,0.8325127665471834,0.7126442451490252,0.15154651740956648,-1,-0.022911104,0
2015-06-08,0.5262885689735413,0.543749988,0.5584999918937683,0.5375000238418579,0.5547500252723694,342812000,NVDA,-0.022911104,-0.028150119,-0.023177642,0.013844186486181131,-0.002613871,0.000138253,0.5005410734394635,0.001746114,-0.000560349,-2.815011891,4.266538260467845,0.10604422210152023,0.628768375,0.023824049260447868,0.5812807418925966,0.7208542194201851,-0.143990013,-1,0.005057543,1
2015-06-09,0.5289502739906311,0.546500027,0.5504999756813049,0.5432500243186951,0.5442500114440918,256888000,NVDA,0.005057543,-0.003646261,0.005044797,0.016058975,0.00198935,0.004699265,0.5145498753274645,0.001710032,-0.000106273,-0.364626116,5.451044717343439,0.10048619650397604,0.6572868821910426,0.022958592,0.6354686861379022,0.6830873981925607,0.12604956251054955,-1,-0.01784082,0
2015-06-10,0.5195133090019226,0.5367500185966492,0.5435000061988831,0.5337499976158142,0.5400000214576721,529460000,NVDA,-0.01784082,-0.010599079,-0.018001886,-0.003550441,-0.015886961,-0.011980923,0.4647765936927062,0.000884496,9.188090528246609e-05,-1.059907885,-1.694136475,0.097866729,0.46359241057904155,0.023402667937584058,0.4433503553962445,0.5533665944755811,-0.230713589,-1,0.010712622780844505,1
2015-06-11,0.5250788331031799,0.5425000190734863,0.5462499856948853,0.5367500185966492,0.5367500185966492,283052000,NVDA,0.010712622780844505,-0.017655062,0.010655649167462986,0.00537437,-0.006046147,-0.001263801,0.49575492561558926,0.000686318,0.000210768,-1.765506219,-1.98734917,0.093442339,0.5572079108751437,0.022751538233330187,0.5566508190791174,0.5451566202044215,0.1603312526197731,-1,-0.027188946,0
2015-06-12,0.5108024477958679,0.5277500152587891,0.5422499775886536,0.5264999866485596,0.5389999747276306,323728000,NVDA,-0.027188946,-0.051662177,-0.027565405,-0.021552713,-0.033159276,-0.025781651,0.4274140334811116,-0.000653409,3.793283146523275e-05,-5.166217695,-4.609127671,0.097388541,0.2738187209576419,0.023882419483659427,0.26601044813281904,0.42200387420272706,-0.158033891,-1,-0.001894812,0
2015-06-15,0.5098346471786499,0.5267500281333923,0.5292500257492065,0.5210000276565552,0.5249999761581421,306548000,NVDA,-0.001894812,-0.031264295,-0.00189661,-0.022885861,-0.035000099,-0.025062355,0.42315510691464714,-0.001775378,-0.000324729,-3.126429484,-5.853432013,0.099276652,0.2640745224498106,0.023337352106686804,0.15000099341037781,0.32422075354077146,-0.177735362,-1,0.012339716697186587,1
2015-06-16,0.5161257982254028,0.5332499742507935,0.5339999794960022,0.5205000042915344,0.5257499814033508,256892000,NVDA,0.012339716697186587,-0.024245292,0.012264202970471946,-0.010966143,-0.022787931,-0.011805419,0.4607672165718691,-0.002115667,-0.000682917,-2.424529235,-2.780314884,0.097765991,0.3865890576435516,0.023214566338073953,0.28651622184182396,0.234175888,0.18113998347196025,-1,0.011720626617261587,1
2015-06-17,0.5221752524375916,0.5394999980926514,0.5425000190734863,0.5317500233650208,0.5329999923706055,233544000,NVDA,0.011720626617261587,0.00512339,0.011652472098637096,-0.000625204,-0.011080676,-0.000201911,0.49487283782664654,-0.001859587,-0.000918251,0.5123389661340134,-0.55299924,0.09386544,0.4933351970217475,0.022729931,0.42696621688593145,0.2878278107127112,0.1394219288777665,-1,0.016682119,1
2015-06-18,0.5308859944343567,0.5485000014305115,0.5519999861717224,0.5425000190734863,0.5440000295639038,299404000,NVDA,0.016682119,0.011059874923640134,0.016544501160538926,0.013933490797462644,0.005490316,0.014884260761842905,0.5399919730211906,-0.000919814,-0.000918563,1.1059874923640136,-0.679045005,0.090150913,0.6524334708666691,0.022387857212448882,0.6292135132456275,0.447565317,0.15686837483600824,-1,-0.003190506,0
2015-06-19,0.5291925668716431,0.546750009,0.5529999732971191,0.5417500138282776,0.5485000014305115,355656000,NVDA,-0.003190506,0.036001882,-0.003195606,0.008414991,0.002888985,0.010525424032931774,0.5300773218953929,-0.000312643,-0.000797379,3.6001882049780805,-1.75202305,0.084868765,0.5983255740844892,0.022324981763260324,0.6818181114467204,0.5793326138594265,-0.161073461,-1,-0.004115255,0
