date,open,high,low,close,volume,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pct_b,roc_5,roc_10,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,z_score_20,future_return,target_direction
2015-01-16,0.4892500042915344,0.4995000064373016,0.4877499938011169,0.4990000128746032,181512000,0.018367353393255792,0.0010030559188429766,0.01820071098491316,,,,,,0.49471321616197395,0.49628199477377294,0.4972376553093164,0.005476761457101187,,-0.002524439147342461,-0.002602260275581537,7.78211282390761e-05,,,,,0.0010030559188429766,-0.008445087133753693,,,,,-503816000.0,-0.26485420120000935,0.4914512841371331,0.015360075313922028,,0.003006032969370853,1
2015-01-20,0.5024999976158142,0.5052499771118164,0.4942499995231628,0.5005000233650208,140308000,0.003006032969370853,0.016759834329751033,0.0030015238863059543,,,,,,0.4956034941932119,0.49668371178246323,0.49747931220233155,0.007683585130790371,,-0.001875818009119623,-0.002456971822289155,0.0005811538131695318,,,,,0.016759834329751033,0.011622092692301855,,,,,-363508000.0,-0.27849056004573103,0.49197635312158894,0.017325365720017194,,0.01398595235892075,1
2015-01-21,0.4977500140666961,0.5087500214576721,0.4942499995231628,0.5074999928474426,144780000,0.01398595235892075,0.03255341391824884,0.013889051383600911,,,,,,0.49743372475540126,0.49771383378865175,0.4982215848427102,0.01966222032507625,,-0.0007878600873089114,-0.0021231494752931065,0.001335289387984195,,,,,0.03255341391824884,0.05784259516196655,,,,,-218728000.0,-0.3982855948149697,0.492853339473654,0.029718076759773115,,0.01724142183446764,1
2015-01-22,0.5084999799728394,0.5177500247955322,0.503250003,0.5162500143051147,159712000,0.01724142183446764,0.04609933189654125,0.01709447516267421,,,,,,0.5003285385322802,0.4994791843140292,0.4995570240621475,0.03357663445798664,0.005778444087271726,0.0007715144701326837,-0.0015442166862079487,0.0023157311563406324,,,,,0.04609933189654125,0.07889238253899111,0.013232148109454587,0.025631278920670606,0.9631899271000635,,-59016000.0,-0.7301854357923997,0.49422588572952453,0.04456287946771642,,0.0029055892471723244,1
2015-01-23,0.5167499780654907,0.518750012,0.512499988,0.5177500247955322,120416000,0.0029055892471723244,0.056632683099383296,0.002901376181721155,,,,,,0.5030087671881651,0.5012192643598866,0.5009046537461019,0.03298109552264972,0.005852942672485713,0.0021041134420631824,-0.0008145506605537224,0.002918664102616905,,,,,0.056632683099383296,0.04279967766671522,0.012839289649561226,0.02479824053051792,0.976048195271619,,61400000.0,-2.0403958248610543,0.4952222931710111,0.04549014035751786,,-0.0043457570019832525,0
2015-01-26,0.515500009,0.5180000066757202,0.5122500061988831,0.515500009,133240000,-0.0043457570019832525,0.033066123646660506,-0.004355227250836186,,,,,,0.5049304966976782,0.5025793352779927,0.5019857911723166,0.02570872460337137,0.006317461586142802,0.002944705525361635,-6.269942337065086e-05,0.003007404948732286,,,,,0.033066123646660506,0.034102346736540445,0.012375003526557947,0.024005826014559674,0.92215562060966,0.9537979143271142,-71840000.0,-2.170032573289902,0.4961301155477622,0.03904196267314286,,-0.04801162713083118,0
2015-01-27,0.5074999928474426,0.5080000162124634,0.4897499978542328,0.4907500147819519,357948000,-0.04801162713083118,-0.01948053572009134,-0.04920245763807741,,,,,,0.5027488840952588,0.5014527333259888,0.5011535114396969,-0.021343424480008144,0.005621469392675768,0.0015953726555618664,0.0002689149924158526,0.0013264576631460139,,,,,-0.01948053572009134,-0.003047191941663918,0.013017863032291984,0.02652646488065014,0.32934159951354536,0.7425151384649414,-429788000.0,4.982572383073497,0.49555250673259127,-0.009691186878065472,,-0.016301611760557777,0
2015-01-28,0.496749997138977,0.4987500011920929,0.4824999868869781,0.4827499985694885,272728000,-0.016301611760557777,-0.04876846231876519,-0.016435944932346402,,,,,,0.49967213247590947,0.4996715204920364,0.49979028826412586,-0.03386529195397192,0.005223096562642756,-0.00011815578821638972,0.00019150083628940415,-0.00030965662450579387,,,,,-0.04876846231876519,-0.017802628340535587,0.013428577352066071,0.027816835612342567,0.006896869032064527,0.41946469638509004,-702516000.0,0.6345640176086815,0.49458444894463155,-0.02392806809918091,,0.02433974659969551,1
2015-01-29,0.4830000102519989,0.4972499907016754,0.4807499945163727,0.4945000112056732,235340000,0.02433974659969551,-0.04213075544165856,0.024048255378011224,,,,,,0.4988764215112577,0.49917899579809705,0.49939841588942563,-0.009373360321267121,0.004887641954415195,-0.0005219943781679115,4.8801793397941024e-05,-0.0005707961715658525,,,,,-0.04213075544165856,0.00202637677672568,0.013107148661428212,0.026505861202046902,0.3618423684510799,0.23269361233222993,-467176000.0,-0.33499592891834495,0.49457927695313136,-0.00016026904310761925,,-0.02932259172078855,0
2015-01-30,0.4909999966621399,0.496749997138977,0.4792500138282776,0.4799999892711639,298200000,-0.02932259172078855,-0.0729117020115575,-0.02976109217318524,0.4961500033540741,,,-0.03255066809177243,,0.49597235501278175,0.49735242374791294,0.497961495399184,-0.0348896147845944,0.00408867051483406,-0.001989140386402244,-0.00035878664256209597,-0.0016303537438401479,0.5195157533542691,0.47278425335387914,0.09418824888536861,0.15440839183026733,-0.0729117020115575,-0.020408204226431526,0.013589288504279025,0.028311018350048543,0.018986720471204338,0.12924198598478295,-765376000.0,0.6383033375002141,0.49352923493091616,-0.027413260861124278,-1.3823664194622858,0.021875029297856674,1
2015-02-02,0.4830000102519989,0.4925000071525574,0.4735000133514404,0.4905000030994415,259604000,0.021875029297856674,-0.04849661583722409,0.02163920377416618,0.4955125033590462,,,-0.010115789663480368,,0.49513045471842176,0.4966998122575823,0.4974087922658697,-0.012482004231009647,0.0049172581314637235,-0.0022783375474479395,-0.0007426968235392647,-0.0015356407239086748,0.5187580402487133,0.4722669664693791,0.09382421929653503,0.3921835904333009,-0.04849661583722409,-0.017034087286281863,0.01407143047586716,0.028687931471866657,0.37569038408914596,0.2521731576704767,-505772000.0,-0.339184923488586,0.4933505057117198,-0.005777844715424196,-0.43126560452409424,0.024974467521210686,1
2015-02-03,0.4939999878406524,0.503250003,0.4914999902248382,0.5027499794960022,183468000,0.024974467521210686,0.024452296184610534,0.02466770254471468,0.4959125026795532,,,0.01378766774280571,,0.496302689299588,0.4972760186612413,0.49780443576439803,0.011007892255688878,0.005479743453595709,-0.0015017464648100498,-0.0008945067517934218,-0.000607239713016628,0.5193770821666746,0.4724479231924319,0.0946319334976863,0.6456978202934329,0.024452296184610534,0.004495416635256655,0.013696432120664351,0.02724302870065709,0.6464080966129437,0.347028400391098,-322304000.0,-0.3627484320998394,0.4937267533938576,0.018275748762082156,0.5827913362096907,0.002486382220209471,1
2015-02-04,0.5012500286102295,0.5097500085830688,0.4997499883174896,0.5040000081062317,181516000,0.002486382220209471,0.044018663075530595,0.002483296286086348,0.497125002715316,,,0.013829530507144305,,0.49748689219291775,0.49791639860838327,0.49826336704897833,0.012218134439539119,0.005450644062281438,-0.0007764748560605828,-0.000870900372646854,9.442551658627124e-05,0.5195564852589437,0.47469352017168837,0.09024483750004947,0.6532445464605315,0.044018663075530595,-0.00689652175475608,0.013696434249401661,0.027175464343474308,0.6740330384900268,0.5653771730640388,-140788000.0,-0.5631825853852264,0.4941181035687541,0.01999907403939627,0.6129782440856749,0.016369043571349495,1
2015-02-05,0.5044999718666077,0.512499988,0.5040000081062317,0.5122500061988831,140448000,0.016369043571349495,0.03589483233768265,0.016236515065132254,0.4988125025961067,,,0.026938987160185057,,0.4997581405015278,0.4992815040931928,0.49929941439341574,0.02597432910967523,0.0059175249319278625,0.00045872610811203973,-0.0006049750764950752,0.001063701184607115,0.5204067825416819,0.4772182226505315,0.08658275337200326,0.8111356994886523,0.03589483233768265,-0.007748199506814157,0.013571432659973166,0.026493767683243335,0.8563534397436425,0.7255981916155377,-340000.0,-0.9975850214506918,0.4946372448600436,0.035607430539976725,1.24454287307966,-0.004392417195506426,0
2015-02-06,0.5117499828338623,0.5177500247955322,0.5077499747276306,0.5099999904632568,210524000,-0.004392417195506426,0.06250000388051102,-0.004402092201418874,0.4994875028464462,,,0.021046547825326556,,0.5013338097264092,0.5003023123189132,0.5000920496578484,0.019383636464510134,0.005480347924224609,0.0012417600685608043,-0.00023562804748389934,0.0014773881160447036,0.5216148188667422,0.4773601868261502,0.08860007865741712,0.7375454589617357,0.06250000388051102,-0.01496867978970351,0.01344643533366723,0.026365559970801578,0.8066293347027303,0.7790052709787999,-210864000.0,619.1882352941177,0.49526943451760047,0.029742509670527495,0.9501819025107395,-0.0009803211171078852,0
2015-02-09,0.5070000290870667,0.5109999775886536,0.5037500262260437,0.5095000267028809,273944000,-0.0009803211171078852,0.03873603156652261,-0.0009808019461244532,0.5000375047061112,,,0.018923624543585316,,0.5025901507997125,0.5011782851173863,0.5007889368463693,0.016604353844950515,0.005396475713089119,0.0018012139533432059,0.00017174035268152174,0.0016294736006616842,0.5226039514017429,0.47747105801047957,0.09025901650675067,0.709659088440855,0.03873603156652261,-0.011639150712641766,0.013178576317521248,0.025865702898591688,0.7955804117356803,0.8195210620606844,-484808000.0,1.299150163138326,0.49599271642821263,0.02723288029698967,0.8386364166584903,0.02796855682597732,1
2015-02-10,0.5099999904632568,0.5239999890327454,0.5077499747276306,0.5237500071525574,226204000,0.02796855682597732,0.04177032026457228,0.027584579820031086,0.501612505313739,,,0.04413267533067633,,0.5058455133155347,0.5033279729302597,0.5024897568690498,0.04057401003048833,0.00567287805118839,0.003355756446484892,0.0008085435714421959,0.0025472128750426964,0.526197209072427,0.47702780155505115,0.0980226908151388,0.950229156834279,0.04177032026457228,0.0672439966920182,0.013303575772564493,0.02540062165324122,0.9950498416709065,0.865753196036439,-258604000.0,-0.46658470982327027,0.4971107262413218,0.05358822392076812,1.8009167046395886,-0.006682548340646521,0
2015-02-11,0.5249999761581421,0.5249999761581421,0.5167499780654907,0.5202500224113464,320832000,-0.006682548340646521,0.03224209135665257,-0.006704976541006065,0.5030500069230645,,,0.034191462581397936,,0.5080615916379673,0.5049395966903631,0.5038053320944051,0.030321301441470938,0.005173160474752151,0.004256259543562124,0.0014980867658661817,0.0027581727776959425,0.5284922107517661,0.47760780309436285,0.10115178800740068,0.8380213201274865,0.03224209135665257,0.0776800081884621,0.012857145508073002,0.02471339731708312,0.9077678041750868,0.8994660191938912,-579436000.0,1.240630462019149,0.49836118299021015,0.043921637896839005,1.3520853463864209,0.07160015521839358,1
2015-02-12,0.550000012,0.5625,0.546750009,0.5575000047683716,676904000,0.07160015521839358,0.0883357696864917,0.06915300353563124,0.5062500074475853,,,0.10123456111967055,,0.5156675013503372,0.5099453498406497,0.5077827152554397,0.09325441430651749,0.006314048883294699,0.007884786094897511,0.002775426631672448,0.005109359463225063,0.5410229603400251,0.47147705455514555,0.13737462668991657,1.2369232668043797,0.0883357696864917,0.12740139966649133,0.015428570764405394,0.027674566156848036,0.9438202592637176,0.948879301703237,97468000.0,-1.1682118473826273,0.5044138802637463,0.10524318735413818,2.947693138360357,0.0004483979875333777,1
2015-02-13,0.5562499761581421,0.5584999918937683,0.5477499961853027,0.5577499866485596,310084000,0.0004483979875333777,0.09362744525137967,0.00044829748719740894,0.5096375063031762,,,0.09440529739340242,,0.522141729857756,0.5144981723937839,0.5114839946178931,0.084066021174652,0.00641540991288249,0.010657735239862909,0.0043518883533105405,0.006305846886552368,0.5504249764038154,0.468850036202537,0.16006463259152395,1.0897948455355968,0.09362744525137967,0.16197916482342412,0.01578571328095028,0.028302489751374785,0.946629044824173,0.9327390360876592,407552000.0,3.181392867402635,0.5068025226452186,0.1005272502145893,2.359179435580116,0.003137592816372603,1
2015-02-17,0.5567499995231628,0.562250018,0.5532500147819519,0.559499979,203340000,0.003137592816372603,0.09813532811898562,0.0031326808438630832,0.512662504609446,,,0.09136122491781529,,0.5278891528027166,0.5187840587372331,0.5150407342017529,0.07848336813176782,0.0077227715289753165,0.012848418600963751,0.006051194402841183,0.006797224198122568,0.5587568741221839,0.466568135096708,0.17982344758313587,1.0080606794019615,0.09813532811898562,0.14067273285331638,0.014589284143256054,0.026075575854947537,0.9662918829624296,0.9522470623501067,610892000.0,0.4989301978643217,0.5083059841316301,0.10071491673627997,2.03224276134684,-0.011617526267826528,0
2015-02-18,0.5587499737739563,0.5597500205039978,0.5519999861717224,0.5529999732971191,170948000,-0.011617526267826528,0.05584718996680005,-0.011685536983440738,0.5152875021060509,,,0.07318724214527261,,0.5317523559557017,0.5220427172667461,0.5178525296902985,0.05930023541455687,0.007815631186790099,0.013899826265403203,0.007620920775353588,0.006278905490049615,0.5643495572728535,0.46622544693924833,0.19042594654936992,0.8843343922153065,0.05584718996680005,0.099950265242162,0.013982142716624667,0.02528416526543349,0.8932581008843027,0.9353930095569684,439944000.0,-0.2798334239112642,0.5093528698788288,0.08569128790552161,1.5373376049108545,0.0027124964970144383,1
2015-02-19,0.5600000023841858,0.5609999895095825,0.5519999861717224,0.5544999837875366,169432000,0.0027124964970144383,0.06583365670498664,0.0027088243174086283,0.5176375016530556,,,0.0712129279983813,,0.5352519910067532,0.5251338855068214,0.5205671559197236,0.055921164280559044,0.007620087138215882,0.014684835087029668,0.009033703637688805,0.005651131449340863,0.5695487182351429,0.4657262850709682,0.20056976712974176,0.8550531436798174,0.06583365670498664,0.1001983628354639,0.013446428941807337,0.024249647132468626,0.910112153677441,0.9232207125080577,609376000.0,0.3851217427672613,0.5103772104706896,0.08645129996332579,1.4202126076621733,0.00721372087138672,1
2015-02-20,0.5540000200271606,0.5587499737739563,0.550000012,0.5584999918937683,157752000,0.00721372087138672,0.0017936988642937024,0.007187826442529064,0.5197500005324882,,,0.0745550578577785,,0.5388286065278325,0.5283116099246259,0.5233769956215046,0.05714124278557753,0.008774040674132904,0.01545161090632785,0.010317285091416615,0.005134325814911236,0.5747691233145735,0.46473087775040284,0.21171379596235804,0.8521502029631344,0.0017936988642937024,0.09028791632054856,0.012821427403468541,0.022956898101275696,0.9550560712207422,0.9194754419274953,767128000.0,0.2588746521031351,0.5113727664810946,0.09215826203841448,1.408600842829046,-0.008057246073270519,0
2015-02-23,0.5582500100135803,0.5582500100135803,0.5512499809265137,0.5540000200271606,125008000,-0.008057246073270519,-0.006723382718360815,-0.0080898810975714,0.5215625002940697,,,0.06219296769764293,,0.5411626701431138,0.5307581251724863,0.5256453677997014,0.043789993506215596,0.008239800070055855,0.01551730234341242,0.011357288541815776,0.004160013801596644,0.5786535710593428,0.4644714295287966,0.21892321910829,0.7840857468094297,-0.006723382718360815,0.08627456938565148,0.011982142915335515,0.02162841603281544,0.8802819762977707,0.915150067065318,642120000.0,-0.16295585612831232,0.5120603148932054,0.08190383811075486,1.1363430147056126,0.006768892573713492,1
2015-02-24,0.5540000200271606,0.5577499866485596,0.5490000247955322,0.5577499866485596,149356000,0.006768892573713492,-0.0031277791190774673,0.0067460864772115455,0.5236749991764976,,,0.06506895980454752,,0.5437145649901054,0.533328778646398,0.5280234877144316,0.04579015605372572,0.00807262984802856,0.01569107727567376,0.012224046288587373,0.003467030987086386,0.5829080474781382,0.4644419508748571,0.22622064599145328,0.7876349239271149,-0.0031277791190774673,0.09470060336977393,0.011696425911940431,0.020970732751106985,0.9243025754357441,0.9198802076514191,791476000.0,0.23259826823646668,0.512924146784718,0.08739272686777144,1.1505397223029024,-0.00761988361838839,0
2015-02-25,0.5554999709129333,0.5580000281333923,0.5509999990463257,0.5534999966621399,123820000,-0.00761988361838839,0.0009042014270623788,-0.007649063256373475,0.526812498270507,,,0.05065843820950766,,0.5452200160165722,0.5352498470288496,0.529910636525373,0.03409650602348813,0.007675679334051158,0.01530937949119926,0.012841112929109753,0.002468266562089507,0.5853458525389303,0.4682791440020837,0.22221702962851,0.7279682925847762,0.0009042014270623788,0.05680188850272794,0.01148214082776096,0.020744608666673103,0.8468083710250411,0.8837976409195187,667656000.0,-0.15644188832005013,0.5135503173075178,0.0777911686708197,0.9118731952127282,0.002710046069490879,1
2015-02-26,0.5540000200271606,0.5582500100135803,0.5504999756813049,0.5550000071525574,152864000,0.002710046069490879,0.0009017554186481203,0.002706380515694477,0.5304249986996605,,,0.0463307885434181,,0.546724630037493,0.5371308146596789,0.5317691084236829,0.03326785953287792,0.0074927153636361685,0.014955521613810197,0.013263994666049841,0.001691526947760355,0.5863690647678443,0.47448093263147667,0.21094053336600269,0.7196390918681715,0.0009017554186481203,0.06679477798029798,0.011428573287654327,0.020592023676339992,0.8723404754419171,0.8811504739675674,820520000.0,0.22895622895622902,0.5143252506997774,0.07908372454480683,0.8785563931997776,-0.006306278731720516,0
2015-02-27,0.5534999966621399,0.5547500252723694,0.5494999885559082,0.5515000224113464,157492000,-0.006306278731720516,-0.012533517607916655,-0.006326247303294573,0.5332749992599441,,,0.03417565641872233,,0.5474593057873166,0.5384993106360282,0.5332306576079542,0.024142485456412066,0.007385063870632849,0.014228648179362424,0.013456925368712359,0.0007717228106500652,0.5872873951924938,0.47926260332739445,0.202568640973253,0.6687114797263399,-0.012533517607916655,-0.010762300099921962,0.011107142468279152,0.020139876730584583,0.812766241500927,0.843971695989295,663028000.0,-0.19194169551016427,0.5150277711003776,0.07081608673847706,0.6748459436667679,0.02447864851472037,1
2015-03-02,0.550000012,0.5680000185966492,0.5492500066757202,0.5649999976158142,301512000,0.02447864851472037,0.019855554496395644,0.02418384759601248,0.5375249996771767,,,0.051113897874774716,,0.5501578737609316,0.541023185586484,0.5355839420529809,0.04431753142582728,0.0077750028471898595,0.014573931707950738,0.013680326636560035,0.0008936050713907028,0.5870795599404806,0.48797043941387286,0.18438048571904564,0.7772196647032263,0.019855554496395644,0.012998675286070238,0.011928575365301943,0.021112522859536496,0.9502071411339709,0.8784379526922717,964540000.0,0.4547500256399428,0.5167725911413533,0.09332423449150995,1.1088786901811456,-0.01858409534970884,0
2015-03-03,0.5607500076293945,0.5634999871253967,0.5527499914169312,0.5544999837875366,160344000,-0.01858409534970884,-0.005826988684574874,-0.018758949374207978,0.5407249987115814,,,0.025475029097559165,,0.5508258906881016,0.5423066901770605,0.5369851303296147,0.022484129057111835,0.006597403402285257,0.013840760358486914,0.013712413380945412,0.00012834697754150227,0.5855318555875266,0.49591814183563615,0.1657288158776061,0.6537151385152755,-0.005826988684574874,-0.008936542270117642,0.011642860500571109,0.02099704389717748,0.7365848806014149,0.8331860877454377,804196000.0,-0.16623882887179375,0.5174603508459811,0.07157965413388778,0.6148605832403459,0.011271459016404028,1
2015-03-04,0.5525000095367432,0.5619999766349792,0.5502499938011169,0.5607500076293945,226840000,0.011271459016404028,0.013098484211337968,0.011208409453579466,0.543625000118251,,,0.03150150840638033,,0.552352677909839,0.5440631966010923,0.5387454916110799,0.030670721953900193,0.007045455504081339,0.013607186298759122,0.013691367964508155,-8.418166574903317e-05,0.5854946153900571,0.5017553848464449,0.15403859374641893,0.7045039904889104,0.013098484211337968,0.014014529306516588,0.011892859410657606,0.02120884395692727,0.6588231363800884,0.7818717193718246,1031036000.0,0.28207054001760756,0.5185487110531355,0.08138347599119711,0.8180159956079208,0.019170745541158052,1
2015-03-05,0.5607500076293945,0.5724999904632568,0.559249997,0.5715000033378601,323056000,0.019170745541158052,0.02972972247325978,0.018989302069375925,0.5469999998798325,,,0.04478976867168161,,0.5552984202833807,0.5466762258141178,0.5411717517389896,0.04540855510366204,0.0059655180640235846,0.014126668544391152,0.013778428080484757,0.0003482404639063956,0.5862190086679193,0.5077809910917457,0.14339674148702974,0.812348570282087,0.02972972247325978,0.030658286830243187,0.009821431973129267,0.017185357682881798,0.959596431669324,0.785001482883609,1354092000.0,0.31333144526476286,0.5203791074046693,0.09823779472652228,1.2493943225546136,-0.013560760599066857,0
2015-03-06,0.5682500004768372,0.5709999799728394,0.5632500052452087,0.5637500286102295,257392000,-0.013560760599066857,0.022212159022808153,-0.013653547508650905,0.5495750010003998,,,0.025792708154531496,,0.5565986677182806,0.5483023022708903,0.5428442166924147,0.02817373969680559,0.005375002980414754,0.013754451025865921,0.013773632669560991,-1.9181643695069528e-05,0.5858386826297476,0.513311319371052,0.13196990970599629,0.6954438473631722,0.022212159022808153,0.0094002449286692,0.009642860714856824,0.017104851841211684,0.6276606270661336,0.7486933983718487,1096700000.0,-0.19008457327862505,0.52154158645306,0.08093015639313417,0.7817754278075292,0.0026606666246571375,1
2015-03-09,0.5640000104904175,0.5695000290870667,0.562749982,0.5652499794960022,222388000,0.0026606666246571375,0.0004424458075094062,0.002657133317128002,0.552337500452037,,,0.023377878622033776,,0.557929638761007,0.54991636676852,0.5445039028260137,0.02788353585034642,0.005360502130989597,0.0134257359349933,0.013704053322647453,-0.0002783173876541537,0.5840380891985588,0.5206369117055152,0.11478702322611746,0.7036630682721765,0.0004424458075094062,0.02030678531074792,0.009482149562643863,0.01677514357647301,0.691488414866053,0.7595818245338367,1319088000.0,0.20277924683140336,0.5225308793438334,0.08175421174307096,0.8146523174830285,0.017249020535465176,1
2015-03-10,0.5677499771118164,0.5787500143051147,0.5667499899864197,0.574999988,527212000,0.017249020535465176,0.03697025214038274,0.017101945043917512,0.555612498516893,,,0.03489390453753005,,0.5605558463362367,0.55230528307628,0.5467628720981608,0.04109087060929939,0.006325303926748789,0.013792974238075906,0.013721837505733143,7.113673234276224e-05,0.581719290296316,0.52950570673747,0.09397481823792786,0.8713112046781007,0.03697025214038274,0.030927838214919845,0.009892863882417946,0.017204981024135164,0.8739486218018492,0.7310325545780119,1846300000.0,0.3996791722766033,0.5252028890341996,0.09481497532767325,1.485244885462173,-0.005217324103872989,0
2015-03-11,0.574999988,0.5824999809265137,0.5705000162124634,0.5720000267028809,262120000,-0.005217324103872989,0.020062450147876998,-0.005230981864629943,0.5580249994944092,,,0.025043729619879995,,0.5623164894695665,0.5541809729454801,0.5486322909577697,0.03215385339321952,0.006035507510021636,0.013684198511796808,0.013714309706945876,-3.0111195149068112e-05,0.5803826721234552,0.5356673268653632,0.0801314372986975,0.8125331206832074,0.020062450147876998,0.03342372204571764,0.010107146837860102,0.017669836304238754,0.6865680996969922,0.7506683787882981,1584180000.0,-0.14197042734116883,0.5263584940924521,0.08671187626433952,1.2501325554177762,-0.009178385439461256,0
2015-03-12,0.5665000081062317,0.5707499980926514,0.5559999942779541,0.5667499899864197,406972000,-0.009178385439461256,-0.008311484380923662,-0.009220766343942519,0.5603499978731629,,,0.011421419001603095,,0.5629985664721593,0.5553780221874743,0.5499743427376698,0.02047608537722545,0.00548105021205824,0.013024223734489526,0.013576292512454607,-0.0005520687779650806,0.57423240219872,0.5464675935476058,0.049549047481925484,0.7305073110054614,-0.008311484380923662,0.021171139968350516,0.010625009027215138,0.018747259311764138,0.529850385225476,0.6967890355747725,1177208000.0,-0.25689757477054376,0.5278499306318912,0.07369530068510377,0.9220293492640323,0.0013233440819764297,1
2015-03-13,0.5640000104904175,0.5690000057220459,0.5562499761581421,0.5674999952316284,359288000,0.0013233440819764297,0.006651825154924573,0.0013224692339283818,0.5608499973963257,,,0.01185699895903447,,0.563691093973616,0.5565324958107271,0.5512725392187037,0.019706844619961528,0.005823170245748819,0.012418554754912381,0.013344744960946163,-0.0009261902060337824,0.5750176066578706,0.5466823881347808,0.05052191968375228,0.7346901646512312,0.006651825154924573,0.02901173557586567,0.011017867498404364,0.019414744653711156,0.5522386301499783,0.5895523716908154,1536496000.0,0.3052034984471732,0.5291016459804955,0.07257272689064442,0.9387607623189853,0.01189425138140976,1
